filename;author;title;style;genre;date
46353.jpg;397c63db1c7b507d23abff3f8bb0fa18;The skater;Baroque;genre painting;1639
92716.jpg;397c63db1c7b507d23abff3f8bb0fa18;Artemisia;Baroque;portrait;1634
76669.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait with long bushy hair;Baroque;self-portrait;1631
99419.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait leaning forward bust;Baroque;self-portrait;1628
39708.jpg;397c63db1c7b507d23abff3f8bb0fa18;The card player;Baroque;portrait;1641
63718.jpg;397c63db1c7b507d23abff3f8bb0fa18;The rat poison peddler (The rat catcher);Baroque;genre painting;1632
23416.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait open mouthed;Baroque;self-portrait;1630
10216.jpg;397c63db1c7b507d23abff3f8bb0fa18;Student at a table by candlelight;Baroque;genre painting;1642
12303.jpg;397c63db1c7b507d23abff3f8bb0fa18;Bridge;Baroque;landscape;1645
83709.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait in a heavy fur cap bust;Baroque;self-portrait;1631
92068.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait with Saskia;Baroque;self-portrait;1636
10196.jpg;397c63db1c7b507d23abff3f8bb0fa18;Bust of an old man with a flowing beard, the head bowed forward, the left shoulder unshaded;Baroque;portrait;1630
34900.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ and the woman of Samaria among ruins;Baroque;religious painting;1634
9955.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait in a fur cap bust;Baroque;self-portrait;1630
96824.jpg;397c63db1c7b507d23abff3f8bb0fa18;Peasant with his hands behind his back;Baroque;genre painting;1631
21088.jpg;397c63db1c7b507d23abff3f8bb0fa18;The flight into Egypt a night piece;Baroque;religious painting;1651
101888.jpg;397c63db1c7b507d23abff3f8bb0fa18;St. Peter in penitence;Baroque;sketch and study;1645
65667.jpg;397c63db1c7b507d23abff3f8bb0fa18;The strolling musicians;Baroque;genre painting;1635
63084.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait in a soft hat and embroidered cloak;Baroque;self-portrait;1631
40699.jpg;397c63db1c7b507d23abff3f8bb0fa18;St. Jerome kneeling;Baroque;religious painting;1630
52981.jpg;397c63db1c7b507d23abff3f8bb0fa18;Samson Accusing His Father in Law;Baroque;religious painting;c.1635
95417.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait with raised sabre;Baroque;self-portrait;1634
59391.jpg;397c63db1c7b507d23abff3f8bb0fa18;A woman at the bath with a hat beside her;Baroque;nude painting (nu);1658
35873.jpg;397c63db1c7b507d23abff3f8bb0fa18;Peasant family on the tramp;Baroque;genre painting;1652
27093.jpg;397c63db1c7b507d23abff3f8bb0fa18;The baptism of the eunuch;Baroque;genre painting;1641
32231.jpg;397c63db1c7b507d23abff3f8bb0fa18;The angel appearing to the shepherds;Baroque;religious painting;1634
43972.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait, leaning forward, listening;Baroque;self-portrait;1628
78656.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait with plumed cap and lowered sabre;Baroque;self-portrait;1634
61335.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Omval;Baroque;landscape;1645
9819.jpg;397c63db1c7b507d23abff3f8bb0fa18;Landscape with a shepherd and a dog;Baroque;landscape;1653
32806.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait drawing at a window;Baroque;self-portrait;1648
426.jpg;397c63db1c7b507d23abff3f8bb0fa18;The flute player;Baroque;genre painting;1642
54652.jpg;397c63db1c7b507d23abff3f8bb0fa18;Peter and John healing the cripple at the gate of the Temple;Baroque;religious painting;1659
49371.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ before Pilate;Baroque;religious painting;1636
6515.jpg;397c63db1c7b507d23abff3f8bb0fa18;The beheading of John the Baptist;Baroque;religious painting;1640
4588.jpg;397c63db1c7b507d23abff3f8bb0fa18;Beggar woman leaning on a stick;Baroque;genre painting;1646
68440.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait;Baroque;self-portrait;
24821.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ driving the moneychangers from the Temple;Baroque;religious painting;1635
97600.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait in a cap and scarf with the face dark bust;Baroque;self-portrait;1633
85495.jpg;397c63db1c7b507d23abff3f8bb0fa18;Jacob caressing Benjamin;Baroque;religious painting;1637
46790.jpg;397c63db1c7b507d23abff3f8bb0fa18;The artist drawing from the model;Baroque;sketch and study;1639
44954.jpg;397c63db1c7b507d23abff3f8bb0fa18;The bathers;Baroque;sketch and study;1651
28306.jpg;397c63db1c7b507d23abff3f8bb0fa18;The descent from the cross by torchlight;Baroque;religious painting;1654
12573.jpg;397c63db1c7b507d23abff3f8bb0fa18;The entombment;Baroque;religious painting;1654
46301.jpg;397c63db1c7b507d23abff3f8bb0fa18;Three oriental figures (Jacob and Laban);Baroque;genre painting;1641
91247.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait in velvet cap and plume;Baroque;self-portrait;1638
54635.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ and the woman of Samaria an arched print;Baroque;religious painting;1658
50036.jpg;397c63db1c7b507d23abff3f8bb0fa18;A cavalry fight;Baroque;sketch and study;1632
81737.jpg;397c63db1c7b507d23abff3f8bb0fa18;The holy family;Baroque;religious painting;1632
78115.jpg;397c63db1c7b507d23abff3f8bb0fa18;Beggar man and woman;Baroque;genre painting;1628
71655.jpg;397c63db1c7b507d23abff3f8bb0fa18;Beggar in a High Cap Standing;Baroque;genre painting;1629
73920.jpg;397c63db1c7b507d23abff3f8bb0fa18;Abraham Dismissing Hagar;Baroque;religious painting;1637
22997.jpg;397c63db1c7b507d23abff3f8bb0fa18;Presentation in the Temple;Baroque;religious painting;1654
15795.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ at Emmaus;Baroque;religious painting;1654
70083.jpg;397c63db1c7b507d23abff3f8bb0fa18;Death of the Virgin;Baroque;religious painting;1639
74965.jpg;397c63db1c7b507d23abff3f8bb0fa18;Landscape with Three Huts;Baroque;landscape;1650
94706.jpg;397c63db1c7b507d23abff3f8bb0fa18;Jesus and the adulteress by Rembrandt;Baroque;sketch and study;
11297.jpg;397c63db1c7b507d23abff3f8bb0fa18;The descent from the cross;Baroque;religious painting;1633
56353.jpg;397c63db1c7b507d23abff3f8bb0fa18;Tobit's Wife with the Goat;Baroque;religious painting;
47227.jpg;397c63db1c7b507d23abff3f8bb0fa18;Medea or the marriage of Jason and Creusa;Baroque;mythological painting;1648
9674.jpg;397c63db1c7b507d23abff3f8bb0fa18;Seated beggar and his dog;Baroque;genre painting;1629
28579.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ disputing with the doctors;Baroque;sketch and study;1630
58317.jpg;397c63db1c7b507d23abff3f8bb0fa18;Frederick Rihel on Horseback;Baroque;portrait;1663
82266.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ crucified between the two thieves an oval plate;Baroque;sketch and study;1641
53205.jpg;397c63db1c7b507d23abff3f8bb0fa18;St. Jerome beside a pollard willow;Baroque;religious painting;1648
41324.jpg;397c63db1c7b507d23abff3f8bb0fa18;Moses Smashing the Tablets of the Law;Baroque;religious painting;1659
56239.jpg;397c63db1c7b507d23abff3f8bb0fa18;Circumcision;Baroque;genre painting;
64898.jpg;397c63db1c7b507d23abff3f8bb0fa18;Jacob Blessing the Children of Joseph;Baroque;religious painting;1656
35848.jpg;397c63db1c7b507d23abff3f8bb0fa18;The monk in the cornfield;Baroque;genre painting;1646
33154.jpg;397c63db1c7b507d23abff3f8bb0fa18;The sleeping herdsman;Baroque;genre painting;1644
41901.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ preaching;Baroque;religious painting;1652
64971.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Blinding of Samson;Baroque;religious painting;1636
7521.jpg;397c63db1c7b507d23abff3f8bb0fa18;St. Francis beneath a tree praying;Baroque;religious painting;1657
21988.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Three Trees;Baroque;landscape;1643
40316.jpg;397c63db1c7b507d23abff3f8bb0fa18;The holy family night;Baroque;religious painting;
15510.jpg;397c63db1c7b507d23abff3f8bb0fa18;The large lion hunt;Baroque;sketch and study;1641
61234.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ at Emmaus;Baroque;religious painting;1634
36320.jpg;397c63db1c7b507d23abff3f8bb0fa18;St. Jerome kneeling in prayer, looking down;Baroque;religious painting;1635
23707.jpg;397c63db1c7b507d23abff3f8bb0fa18;Tobit and Anna with a Goat;Baroque;religious painting;1645
85666.jpg;397c63db1c7b507d23abff3f8bb0fa18;Adam and Eva;Baroque;religious painting;1638
3912.jpg;397c63db1c7b507d23abff3f8bb0fa18;Man in a coat and fur cap leaning against a bank;Baroque;sketch and study;1630
61495.jpg;397c63db1c7b507d23abff3f8bb0fa18;The shell 'Conus Marmoreus';Baroque;;1650
65359.jpg;397c63db1c7b507d23abff3f8bb0fa18;The raising of Lazarus;Baroque;religious painting;1630
2792.jpg;397c63db1c7b507d23abff3f8bb0fa18;The blind fiddler;Baroque;genre painting;1631
47794.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Angel Departing from the Family of Tobias;Baroque;religious painting;1641
86477.jpg;397c63db1c7b507d23abff3f8bb0fa18;Man drawing from a cast;Baroque;genre painting;1641
33330.jpg;397c63db1c7b507d23abff3f8bb0fa18;The ship of fortune;Baroque;allegorical painting;1633
70778.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait in a flat cap and embroidered dress;Baroque;self-portrait;1642
10160.jpg;397c63db1c7b507d23abff3f8bb0fa18;The golf player;Baroque;genre painting;1654
3841.jpg;397c63db1c7b507d23abff3f8bb0fa18;Woman Carrying a Child Downstairs;Baroque;genre painting;1636
88595.jpg;397c63db1c7b507d23abff3f8bb0fa18;Landscape with a Long Arched Bridge;Baroque;landscape;
55917.jpg;397c63db1c7b507d23abff3f8bb0fa18;Old woman seated in a cottage with a string of onions on the wall;Baroque;genre painting;1631
87555.jpg;397c63db1c7b507d23abff3f8bb0fa18;Simeon`s hymn of praise;Baroque;sketch and study;1630
99790.jpg;397c63db1c7b507d23abff3f8bb0fa18;The triumph of Mordechai;Baroque;religious painting;1641
73403.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Virgin and the child with the cat and snake;Baroque;religious painting;1654
13444.jpg;397c63db1c7b507d23abff3f8bb0fa18;King David at prayer;Baroque;religious painting;1652
88116.jpg;397c63db1c7b507d23abff3f8bb0fa18;The star of the kings;Baroque;genre painting;1651
46600.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ returning from the Temple with his parents;Baroque;religious painting;1654
31344.jpg;397c63db1c7b507d23abff3f8bb0fa18;The rest on the flight;Baroque;religious painting;1644
62481.jpg;397c63db1c7b507d23abff3f8bb0fa18;Beggar with his left hand extended;Baroque;genre painting;1631
4093.jpg;397c63db1c7b507d23abff3f8bb0fa18;A young man seated and standing (The walking trainer);Baroque;sketch and study;1646
9946.jpg;397c63db1c7b507d23abff3f8bb0fa18;The circumcision in the stable;Baroque;sketch and study;1654
63569.jpg;397c63db1c7b507d23abff3f8bb0fa18;Beggar seated warming his hands at a chafing dish;Baroque;genre painting;1630
19521.jpg;397c63db1c7b507d23abff3f8bb0fa18;Homer;Baroque;portrait;1663
64152.jpg;397c63db1c7b507d23abff3f8bb0fa18;Rape of Proserpina;Baroque;mythological painting;
20506.jpg;397c63db1c7b507d23abff3f8bb0fa18;Female nude seated, Suzanne;Baroque;sketch and study;1634
39153.jpg;397c63db1c7b507d23abff3f8bb0fa18;Rembrandt as Shepherd;Baroque;self-portrait;1636
28878.jpg;397c63db1c7b507d23abff3f8bb0fa18;Nude man seated on the ground with one leg extended;Baroque;nude painting (nu);1646
87295.jpg;397c63db1c7b507d23abff3f8bb0fa18;Christ disputing with the doctors;Baroque;sketch and study;1652
12611.jpg;397c63db1c7b507d23abff3f8bb0fa18;A man making water;Baroque;genre painting;1631
45488.jpg;397c63db1c7b507d23abff3f8bb0fa18;The denial of Peter;Baroque;religious painting;1660
11001.jpg;397c63db1c7b507d23abff3f8bb0fa18;Nude man seated before a curtain;Baroque;nude painting (nu);1646
66720.jpg;397c63db1c7b507d23abff3f8bb0fa18;Pharisees in the Temple (Jews in the synagogue);Baroque;genre painting;1648
54802.jpg;397c63db1c7b507d23abff3f8bb0fa18;A Man Seated at a Table Covered with Books;Baroque;genre painting;1636
65448.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait of an Old Man;Baroque;portrait;1665
71163.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Supper at Emmaus;Baroque;religious painting;1648
28168.jpg;397c63db1c7b507d23abff3f8bb0fa18;Ledikant;Baroque;genre painting;1646
76202.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait of Hendrickje Stofells as Flora;Baroque;portrait;1659
45344.jpg;397c63db1c7b507d23abff3f8bb0fa18;Polander leaning on a stick;Baroque;sketch and study;1632
10833.jpg;397c63db1c7b507d23abff3f8bb0fa18;Beggar leaning on a stick, facing left;Baroque;genre painting;1630
68385.jpg;397c63db1c7b507d23abff3f8bb0fa18;Four Orientals seated under a tree. Ink on paper;Baroque;genre painting;
80649.jpg;397c63db1c7b507d23abff3f8bb0fa18;Danae;Baroque;mythological painting;1643
77933.jpg;397c63db1c7b507d23abff3f8bb0fa18;Saskia, the Artist's Wife;Baroque;portrait;
13050.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Stoning Of St. Stephen;Baroque;religious painting;1635
36159.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Conspiration of the Bataves;Baroque;religious painting;1662
93981.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Mill;Baroque;landscape;
8480.jpg;397c63db1c7b507d23abff3f8bb0fa18;Seated Old Man (possibly Rembrandt`s father);Baroque;sketch and study;
79705.jpg;397c63db1c7b507d23abff3f8bb0fa18;Two Studies Of A Bird Of Paradise;Baroque;sketch and study;1630
51668.jpg;397c63db1c7b507d23abff3f8bb0fa18;Landscape with a Cow Drinking;Baroque;landscape;1649
50440.jpg;397c63db1c7b507d23abff3f8bb0fa18;St. Paul at his Writing Desk;Baroque;religious painting;1630
84701.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Sense Of Sight;Baroque;genre painting;
53424.jpg;397c63db1c7b507d23abff3f8bb0fa18;Negress lying down;Baroque;nude painting (nu);1658
40831.jpg;397c63db1c7b507d23abff3f8bb0fa18;Holy Family;Baroque;religious painting;1640
41762.jpg;397c63db1c7b507d23abff3f8bb0fa18;Man in a Golden Helmet;Baroque;portrait;1669
49427.jpg;397c63db1c7b507d23abff3f8bb0fa18;John the Baptist Preaching;Baroque;religious painting;1635
90169.jpg;397c63db1c7b507d23abff3f8bb0fa18;Seated naked woman (Woman bathing her feet at a brook);Baroque;nude painting (nu);1658
15753.jpg;397c63db1c7b507d23abff3f8bb0fa18;Aristotle with a Bust of Homer;Baroque;portrait;1653
75906.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait;Baroque;self-portrait;1665
51339.jpg;397c63db1c7b507d23abff3f8bb0fa18;Family Group;Baroque;portrait;1668
90842.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Entombment;Baroque;religious painting;1635
7189.jpg;397c63db1c7b507d23abff3f8bb0fa18;A scholar;Baroque;portrait;1631
66906.jpg;397c63db1c7b507d23abff3f8bb0fa18;Beggar with a crippled hand leaning on a stick;Baroque;genre painting;1629
19930.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Polish Rider;Baroque;portrait;1655
35470.jpg;397c63db1c7b507d23abff3f8bb0fa18;Sleeping puppy;Baroque;animal painting;1640
82448.jpg;397c63db1c7b507d23abff3f8bb0fa18;Titus, the Artist's son;Baroque;portrait;c.1657
13045.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Descent from the Cross;Baroque;sketch and study;1634
83244.jpg;397c63db1c7b507d23abff3f8bb0fa18;Titus;Baroque;portrait;
16909.jpg;397c63db1c7b507d23abff3f8bb0fa18;Landscape with a Canal and Large Boat;Baroque;landscape;1650
30302.jpg;397c63db1c7b507d23abff3f8bb0fa18;Old beggar woman with a gourd;Baroque;genre painting;1629
24625.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait Of Alijdt Adriaensdr;Baroque;portrait;1639
94240.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Mennonite Minister Cornelis Claesz;Baroque;portrait;1641
66346.jpg;397c63db1c7b507d23abff3f8bb0fa18;Man with a Magnifying Glass;Baroque;portrait;1629
89824.jpg;397c63db1c7b507d23abff3f8bb0fa18;Stormy Landscape;Baroque;landscape;
29286.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Archangel Raphael Taking Leave of the Tobit Family;Baroque;religious painting;1637
72308.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Raising of Lazarus;Baroque;religious painting;1630
9712.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait of a Lady with an Ostrich Feather Fan;Baroque;portrait;
43225.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait Of Joris de Caullery;Baroque;portrait;1632
69371.jpg;397c63db1c7b507d23abff3f8bb0fa18;Jacob Telling his Dreams;Baroque;religious painting;1638
70178.jpg;397c63db1c7b507d23abff3f8bb0fa18;Studio Scenne With Sitters;Baroque;genre painting;1650
63302.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait In A Plumed Hat;Baroque;self-portrait;1629
40951.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait Of Cornelis Claesz;Baroque;portrait;1640
56700.jpg;397c63db1c7b507d23abff3f8bb0fa18;The blind Tobit;Baroque;religious painting;1651
100847.jpg;397c63db1c7b507d23abff3f8bb0fa18;Jesus Christ Entombed;Baroque;religious painting;1654
51298.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait In A Gorget;Baroque;self-portrait;c.1629
27761.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Rape of Europe;Baroque;mythological painting;
83130.jpg;397c63db1c7b507d23abff3f8bb0fa18;David and Uriah;Baroque;religious painting;1665
12590.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait;Baroque;self-portrait;1669
81485.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait;Baroque;self-portrait;1660
50949.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Concert of the State;Baroque;genre painting;
54547.jpg;397c63db1c7b507d23abff3f8bb0fa18;Landscape with a Castle;Baroque;landscape;
102400.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Anatomy Lesson of Dr. Nicolaes Tulp(fragment);Baroque;genre painting;1632
20044.jpg;397c63db1c7b507d23abff3f8bb0fa18;Sheet Of Sketches With A Portrait Of Saskia;Baroque;sketch and study;c.1635
62943.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait of the Young Saskia;Baroque;portrait;1633
63074.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait with Saskia in the Parable of the Prodigal Son;Baroque;self-portrait;c.1635
90456.jpg;397c63db1c7b507d23abff3f8bb0fa18;Knee length Figure of a Man in an Oriental Dress;Baroque;portrait;1632
63753.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait Of An Old Man;Baroque;portrait;
82537.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait of Titus;Baroque;portrait;1653
73906.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Artist`s Father;Baroque;portrait;
25874.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Flight into Egypt Called In the Style of Elzheimer ;Baroque;religious painting;1653
89185.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Toilet of Bathsheba;Baroque;religious painting;1643
63108.jpg;397c63db1c7b507d23abff3f8bb0fa18;Susanna and the Elders;Baroque;religious painting;c.1634
94130.jpg;397c63db1c7b507d23abff3f8bb0fa18;Daniel and King Cyrus in front of the Idol of Bel;Baroque;religious painting;1633
96953.jpg;397c63db1c7b507d23abff3f8bb0fa18;Flora;Baroque;portrait;c.1634
92579.jpg;397c63db1c7b507d23abff3f8bb0fa18;Abraham Franz;Baroque;portrait;1656
12531.jpg;397c63db1c7b507d23abff3f8bb0fa18;Jesus Preaching called the La Tombe ;Baroque;religious painting;1652
18080.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait;Baroque;self-portrait;1665
6868.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Artist In His Studio;Baroque;genre painting;
67142.jpg;397c63db1c7b507d23abff3f8bb0fa18;Belshazzar's Feast;Baroque;religious painting;1635
55546.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Three Cottages;Baroque;landscape;1650
55082.jpg;397c63db1c7b507d23abff3f8bb0fa18;Self-portrait;Baroque;self-portrait;1659
27576.jpg;397c63db1c7b507d23abff3f8bb0fa18;Abraham Receives the Three Angels;Baroque;religious painting;1646
35690.jpg;397c63db1c7b507d23abff3f8bb0fa18;Head of Christ;Baroque;religious painting;1650
96099.jpg;397c63db1c7b507d23abff3f8bb0fa18;A Cottage with White Pales;Baroque;landscape;1642
62734.jpg;397c63db1c7b507d23abff3f8bb0fa18;Winter Landscape;Baroque;landscape;1646
57998.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait of Eleazer Swalmius;Baroque;portrait;
59188.jpg;397c63db1c7b507d23abff3f8bb0fa18;St. Matthew and The Angel;Baroque;religious painting;1661
99041.jpg;397c63db1c7b507d23abff3f8bb0fa18;The flight into Egypt a sketch;Baroque;sketch and study;1627
51659.jpg;397c63db1c7b507d23abff3f8bb0fa18;Tobit and Anna with the Kid;Baroque;religious painting;1645
61034.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait of an old Woman;Baroque;portrait;
94199.jpg;397c63db1c7b507d23abff3f8bb0fa18;Samson And Delilah;Baroque;religious painting;1628
87694.jpg;397c63db1c7b507d23abff3f8bb0fa18;The tribute money;Baroque;religious painting;1635
17726.jpg;397c63db1c7b507d23abff3f8bb0fa18;Joseph's Dream in the Stable in Bethlehem;Baroque;religious painting;1645
36767.jpg;397c63db1c7b507d23abff3f8bb0fa18;Bust of a Young Woman in a Cap;Baroque;portrait;1632
78630.jpg;397c63db1c7b507d23abff3f8bb0fa18;Portrait of a Young Woman;Baroque;portrait;
95087.jpg;397c63db1c7b507d23abff3f8bb0fa18;Rest on the Flight to Egypt;Baroque;religious painting;1647
95201.jpg;397c63db1c7b507d23abff3f8bb0fa18;Repentant Judas Returning The Pieces Of Silver;Baroque;religious painting;1629
94149.jpg;397c63db1c7b507d23abff3f8bb0fa18;A Woman Sitting up in Bed;Baroque;sketch and study;
89900.jpg;397c63db1c7b507d23abff3f8bb0fa18;Jesus Christ s Body Carried to the Tomb;Baroque;religious painting;1645
68880.jpg;397c63db1c7b507d23abff3f8bb0fa18;A Young Woman Reading;Baroque;genre painting;1634
78442.jpg;397c63db1c7b507d23abff3f8bb0fa18;The Mill;Baroque;landscape;1641
83245.jpg;397c63db1c7b507d23abff3f8bb0fa18;View of Omval, near Amsterdam;Baroque;landscape;1645
